gender,order,match,sim_int_pct,samerace,age_partner,race_partner,pf_o_att,pref_sincerity,Pref_intell,pref_fun,pref_ambiton,pref_shared_int,dec_partner,overall_attr_partner,sinc_of_partner,intel_of_partner,fun_of_partner,amb_of_partner,shar_of_partner,likeness_partner,partner_says_yes,met_before,age_subject,field_cd,undergra,mn_sat,tuition,race,imprace,imprelig,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy_frm_spddting
0,12,0,-0.13,1,23,2,25,5,30,15,5,20,0,6,4,4,8,4,8,6,10,2,21,3,marymount manhattan college,"1,034.00","14,695.00",2,8,7,"54,303.00",2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8
0,6,0,0.58,1,27,2,19,13,18,18,10,22,0,3,6,4,8,6,5,4,7,2,21,3,marymount manhattan college,"1,034.00","14,695.00",2,8,7,"54,303.00",2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8
0,7,0,0.16,0,32,6,20,10,30,20,10,10,0,7,5,6,7,6,6,6,5,2,21,3,marymount manhattan college,"1,034.00","14,695.00",2,8,7,"54,303.00",2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8
0,8,0,-0.13,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,0,2,8,6,4,7,2,4,1,2,21,3,marymount manhattan college,"1,034.00","14,695.00",2,8,7,"54,303.00",2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8
0,10,0,0.1,1,25,2,25,20,15,25,10,5,0,4,5,6,8,7,6,5,5,2,21,3,marymount manhattan college,"1,034.00","14,695.00",2,8,7,"54,303.00",2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8
0,14,0,0.12,1,30,2,50,0,20,20,0,10,0,4,7,8,6,7,4,5,7,2,21,3,marymount manhattan college,"1,034.00","14,695.00",2,8,7,"54,303.00",2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8
0,11,0,0.13,0,29,6,40,30,10,8,2,10,0,4,3,5,4,6,4,5,1,2,21,3,marymount manhattan college,"1,034.00","14,695.00",2,8,7,"54,303.00",2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8
0,3,0,0.37,1,26,2,20,25,20,10,5,20,0,7,8,7,6,8,5,6,5,2,21,3,marymount manhattan college,"1,034.00","14,695.00",2,8,7,"54,303.00",2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8
0,1,0,-0.35,1,36,2,20,16,16,16,16,16,0,5,8,6,10,5,,9,5,2,21,3,marymount manhattan college,"1,034.00","14,695.00",2,8,7,"54,303.00",2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8
0,5,0,0.3,1,29,2,30,15,15,20,10,10,0,6,6,7,8,7,7,6,5,2,21,3,marymount manhattan college,"1,034.00","14,695.00",2,8,7,"54,303.00",2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8
0,2,0,0.43,0,27,4,17,19,18,17,11,18,0,8,9,10,7,6,6,8,2,2,33,9,Harvard,"1,400.00","26,019.00",2,2,1,"16,908.00",4,5,1,2,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6
0,5,0,0.59,1,32,2,20,20,20,20,10,10,1,10,10,10,9,10,,8,9,2,33,9,Harvard,"1,400.00","26,019.00",2,2,1,"16,908.00",4,5,1,2,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6
0,12,0,0.17,1,25,2,24,15,20,20,8,13,0,6,8,7,5,5,5,6,4,2,33,9,Harvard,"1,400.00","26,019.00",2,2,1,"16,908.00",4,5,1,2,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6
0,7,0,0.43,0,29,4,50,20,10,10,5,5,1,8,7,7,8,5,8,8,7,2,33,9,Harvard,"1,400.00","26,019.00",2,2,1,"16,908.00",4,5,1,2,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6
0,1,0,0.55,1,23,2,25,5,30,15,5,20,1,9,8,8,6,7,9,9,6,2,33,9,Harvard,"1,400.00","26,019.00",2,2,1,"16,908.00",4,5,1,2,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6
0,9,1,0.19,1,27,2,19,13,18,18,10,22,1,7,7,9,8,9,6,9,6,2,33,9,Harvard,"1,400.00","26,019.00",2,2,1,"16,908.00",4,5,1,2,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6
0,10,0,0.51,0,32,6,20,10,30,20,10,10,1,6,7,7,7,6,6,7,6,2,33,9,Harvard,"1,400.00","26,019.00",2,2,1,"16,908.00",4,5,1,2,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6
0,11,0,0.58,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,0,7,7,7,7,6,3,6,4,2,33,9,Harvard,"1,400.00","26,019.00",2,2,1,"16,908.00",4,5,1,2,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6
0,13,0,0.48,1,25,2,25,20,15,25,10,5,0,6,5,6,6,3,3,4,4,2,33,9,Harvard,"1,400.00","26,019.00",2,2,1,"16,908.00",4,5,1,2,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6
0,3,0,0.56,1,30,2,50,0,20,20,0,10,1,7,7,9,8,7,9,7,7,2,33,9,Harvard,"1,400.00","26,019.00",2,2,1,"16,908.00",4,5,1,2,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6
0,14,0,0.21,0,29,6,40,30,10,8,2,10,1,6,4,5,5,5,5,6,1,2,33,9,Harvard,"1,400.00","26,019.00",2,2,1,"16,908.00",4,5,1,2,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6
0,6,0,0.04,1,26,2,20,25,20,10,5,20,1,9,7,8,9,8,10,8,5,2,33,9,Harvard,"1,400.00","26,019.00",2,2,1,"16,908.00",4,5,1,2,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6
0,4,0,0.8,1,36,2,20,16,16,16,16,16,0,7,7,7,5,5,,5,2,2,33,9,Harvard,"1,400.00","26,019.00",2,2,1,"16,908.00",4,5,1,2,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6
0,8,0,0.51,1,29,2,30,15,15,20,10,10,0,5,7,7,6,6,6,6,5,2,33,9,Harvard,"1,400.00","26,019.00",2,2,1,"16,908.00",4,5,1,2,7,1,9,9,9,7,7,1,1,10,2,9,9,8,9,5,1,6
0,8,0,0.11,0,27,4,17,19,18,17,11,18,0,7,9,8,7,6,7,8,4,2,28,3,Holy Cross College,"1,258.00","25,020.00",2,1,10,"39,729.00",1,7,2,12,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6
0,11,0,0.36,1,32,2,20,20,20,20,10,10,0,8,10,8,10,8,4,8,2,2,28,3,Holy Cross College,"1,258.00","25,020.00",2,1,10,"39,729.00",1,7,2,12,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6
0,4,0,0.07,1,25,2,24,15,20,20,8,13,1,8,7,7,7,7,5,7,6,2,28,3,Holy Cross College,"1,258.00","25,020.00",2,1,10,"39,729.00",1,7,2,12,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6
0,13,0,0.31,0,29,4,50,20,10,10,5,5,1,7,7,4,5,5,5,6,9,2,28,3,Holy Cross College,"1,258.00","25,020.00",2,1,10,"39,729.00",1,7,2,12,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6
0,7,0,0.13,1,23,2,25,5,30,15,5,20,0,6,6,6,6,4,3,6,6,2,28,3,Holy Cross College,"1,258.00","25,020.00",2,1,10,"39,729.00",1,7,2,12,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6
0,1,0,0.25,1,27,2,19,13,18,18,10,22,0,6,8,7,8,6,6,7,7,2,28,3,Holy Cross College,"1,258.00","25,020.00",2,1,10,"39,729.00",1,7,2,12,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6
0,2,0,0.63,0,32,6,20,10,30,20,10,10,0,5,7,5,6,7,5,6,5,2,28,3,Holy Cross College,"1,258.00","25,020.00",2,1,10,"39,729.00",1,7,2,12,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6
0,3,0,0.51,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,0,7,9,8,8,3,3,6,4,2,28,3,Holy Cross College,"1,258.00","25,020.00",2,1,10,"39,729.00",1,7,2,12,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6
0,5,0,0.41,1,25,2,25,20,15,25,10,5,1,8,8,8,9,6,6,8,5,2,28,3,Holy Cross College,"1,258.00","25,020.00",2,1,10,"39,729.00",1,7,2,12,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6
0,9,1,0.61,1,30,2,50,0,20,20,0,10,1,8,6,8,8,8,7,8,6,2,28,3,Holy Cross College,"1,258.00","25,020.00",2,1,10,"39,729.00",1,7,2,12,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6
0,6,0,0.31,0,29,6,40,30,10,8,2,10,0,5,6,5,6,6,3,5,1,2,28,3,Holy Cross College,"1,258.00","25,020.00",2,1,10,"39,729.00",1,7,2,12,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6
0,12,0,-0.27,1,26,2,20,25,20,10,5,20,0,6,6,6,9,8,8,7,7,2,28,3,Holy Cross College,"1,258.00","25,020.00",2,1,10,"39,729.00",1,7,2,12,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6
0,10,0,0.49,1,36,2,20,16,16,16,16,16,0,5,7,6,5,5,,5,3,2,28,3,Holy Cross College,"1,258.00","25,020.00",2,1,10,"39,729.00",1,7,2,12,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6
0,14,0,0.55,1,29,2,30,15,15,20,10,10,0,4,7,6,6,5,5,4,5,2,28,3,Holy Cross College,"1,258.00","25,020.00",2,1,10,"39,729.00",1,7,2,12,10,1,8,7,7,8,2,1,4,8,1,8,9,7,7,8,9,6
0,1,0,0.19,1,27,4,17,19,18,17,11,18,0,8,9,8,7,6,7,8,5,1,29,9,university of the philippines,,,4,6,9,0,1,4,1,2,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4
0,4,1,0.46,0,32,2,20,20,20,20,10,10,1,10,10,10,10,10,5,8,5,2,29,9,university of the philippines,,,4,6,9,0,1,4,1,2,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4
0,11,0,0.19,0,25,2,24,15,20,20,8,13,0,7,8,7,6,6,4,6,5,2,29,9,university of the philippines,,,4,6,9,0,1,4,1,2,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4
0,6,0,0.03,1,29,4,50,20,10,10,5,5,0,5,7,6,5,6,7,6,10,2,29,9,university of the philippines,,,4,6,9,0,1,4,1,2,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4
0,14,0,0.1,0,23,2,25,5,30,15,5,20,0,5,7,8,4,8,5,5,5,2,29,9,university of the philippines,,,4,6,9,0,1,4,1,2,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4
0,8,0,0.23,0,27,2,19,13,18,18,10,22,0,6,7,7,5,6,4,5,5,2,29,9,university of the philippines,,,4,6,9,0,1,4,1,2,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4
0,9,0,0.59,0,32,6,20,10,30,20,10,10,0,6,6,6,6,5,5,6,6,2,29,9,university of the philippines,,,4,6,9,0,1,4,1,2,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4
0,10,1,0.53,0,27,2,6.67,19.05,42.86,9.52,14.29,7.62,1,9,8,8,6,4,5,7,6,2,29,9,university of the philippines,,,4,6,9,0,1,4,1,2,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4
0,12,0,0.38,0,25,2,25,20,15,25,10,5,0,5,6,5,4,4,3,3,2,2,29,9,university of the philippines,,,4,6,9,0,1,4,1,2,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4
0,2,0,0.46,0,30,2,50,0,20,20,0,10,1,8,9,9,8,5,5,7,9,2,29,9,university of the philippines,,,4,6,9,0,1,4,1,2,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4
0,13,0,0.35,0,29,6,40,30,10,8,2,10,0,5,6,5,6,5,4,5,2,2,29,9,university of the philippines,,,4,6,9,0,1,4,1,2,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4
0,5,0,-0.26,0,26,2,20,25,20,10,5,20,0,6,8,6,5,8,6,7,7,2,29,9,university of the philippines,,,4,6,9,0,1,4,1,2,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4
0,3,0,0.45,0,36,2,20,16,16,16,16,16,0,8,2,9,5,9,,5,1,2,29,9,university of the philippines,,,4,6,9,0,1,4,1,2,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4
0,7,0,0.47,0,29,2,30,15,15,20,10,10,0,4,8,7,6,5,5,5,5,2,29,9,university of the philippines,,,4,6,9,0,1,4,1,2,8,2,7,10,7,7,8,2,7,8,7,8,9,7,7,9,8,4
0,9,0,0.39,1,27,4,17,19,18,17,11,18,0,10,10,10,10,8,7,9,6,1,22,9,National Taiwan University,,,4,6,2,0,1,6,3,2,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5,7
0,12,0,-0.22,0,32,2,20,20,20,20,10,10,0,10,10,8,8,,,8,4,2,22,9,National Taiwan University,,,4,6,2,0,1,6,3,2,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5,7
0,5,0,0.1,0,25,2,24,15,20,20,8,13,0,8,8,7,6,7,3,6,5,2,22,9,National Taiwan University,,,4,6,2,0,1,6,3,2,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5,7
0,14,0,0,1,29,4,50,20,10,10,5,5,0,6,5,5,2,8,7,7,8,2,22,9,National Taiwan University,,,4,6,2,0,1,6,3,2,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5,7
0,8,0,-0.21,0,23,2,25,5,30,15,5,20,0,7,6,6,5,5,2,5,6,2,22,9,National Taiwan University,,,4,6,2,0,1,6,3,2,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5,7
0,2,0,-0.18,0,27,2,19,13,18,18,10,22,0,4,8,6,6,6,4,4,5,2,22,9,National Taiwan University,,,4,6,2,0,1,6,3,2,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5,7
0,3,0,0.34,0,32,6,20,10,30,20,10,10,1,9,8,7,8,5,6,8,7,2,22,9,National Taiwan University,,,4,6,2,0,1,6,3,2,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5,7
0,4,1,-0.21,0,27,2,6.67,19.05,42.86,9.52,14.29,7.62,1,8,8,9,10,4,2,7,6,2,22,9,National Taiwan University,,,4,6,2,0,1,6,3,2,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5,7
0,6,0,-0.39,0,25,2,25,20,15,25,10,5,0,6,6,5,3,4,2,2,2,2,22,9,National Taiwan University,,,4,6,2,0,1,6,3,2,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5,7
0,10,0,-0.1,0,30,2,50,0,20,20,0,10,0,7,10,7,6,4,5,6,7,2,22,9,National Taiwan University,,,4,6,2,0,1,6,3,2,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5,7
0,7,0,0.33,0,29,6,40,30,10,8,2,10,0,4,6,5,4,5,4,,3,2,22,9,National Taiwan University,,,4,6,2,0,1,6,3,2,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5,7
0,13,0,-0.37,0,26,2,20,25,20,10,5,20,0,8,6,7,6,5,5,7,7,2,22,9,National Taiwan University,,,4,6,2,0,1,6,3,2,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5,7
0,11,0,0.2,0,36,2,20,16,16,16,16,16,0,6,7,4,4,4,,5,1,2,22,9,National Taiwan University,,,4,6,2,0,1,6,3,2,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5,7
0,1,0,-0.08,0,29,2,30,15,15,20,10,10,0,4,8,7,7,5,6,6,5,2,22,9,National Taiwan University,,,4,6,2,0,1,6,3,2,6,6,9,8,5,5,7,4,5,6,9,9,9,5,5,9,5,7
0,10,0,0.4,1,27,4,17,19,18,17,11,18,1,8,9,9,8,7,7,9,5,2,27,9,William and Mary,"1,340.00","17,808.00",4,1,3,"57,316.00",5,7,2,2,10,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3,3
0,13,0,0.34,0,32,2,20,20,20,20,10,10,1,10,10,10,10,,,8,8,,27,9,William and Mary,"1,340.00","17,808.00",4,1,3,"57,316.00",5,7,2,2,10,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3,3
0,6,0,-0.21,0,25,2,24,15,20,20,8,13,1,8,8,8,8,8,5,8,7,2,27,9,William and Mary,"1,340.00","17,808.00",4,1,3,"57,316.00",5,7,2,2,10,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3,3
0,1,0,0.28,1,29,4,50,20,10,10,5,5,0,5,8,6,7,5,6,7,8,2,27,9,William and Mary,"1,340.00","17,808.00",4,1,3,"57,316.00",5,7,2,2,10,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3,3
0,9,1,0.43,0,23,2,25,5,30,15,5,20,1,7,8,8,6,7,6,7,7,2,27,9,William and Mary,"1,340.00","17,808.00",4,1,3,"57,316.00",5,7,2,2,10,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3,3
0,3,0,0.36,0,27,2,19,13,18,18,10,22,0,5,7,9,8,8,8,8,7,2,27,9,William and Mary,"1,340.00","17,808.00",4,1,3,"57,316.00",5,7,2,2,10,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3,3
0,4,0,0.48,0,32,6,20,10,30,20,10,10,1,7,8,7,7,5,6,7,6,2,27,9,William and Mary,"1,340.00","17,808.00",4,1,3,"57,316.00",5,7,2,2,10,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3,3
0,5,0,0.39,0,27,2,6.67,19.05,42.86,9.52,14.29,7.62,1,10,8,10,9,5,4,8,7,2,27,9,William and Mary,"1,340.00","17,808.00",4,1,3,"57,316.00",5,7,2,2,10,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3,3
0,7,1,0.33,0,25,2,25,20,15,25,10,5,1,7,7,7,6,6,4,6,3,2,27,9,William and Mary,"1,340.00","17,808.00",4,1,3,"57,316.00",5,7,2,2,10,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3,3
0,11,1,0.31,0,30,2,50,0,20,20,0,10,1,7,7,7,6,8,9,7,7,2,27,9,William and Mary,"1,340.00","17,808.00",4,1,3,"57,316.00",5,7,2,2,10,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3,3
0,8,0,0.18,0,29,6,40,30,10,8,2,10,0,6,6,7,6,5,3,6,2,2,27,9,William and Mary,"1,340.00","17,808.00",4,1,3,"57,316.00",5,7,2,2,10,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3,3
0,14,0,-0.01,0,26,2,20,25,20,10,5,20,1,9,9,7,7,5,6,8,6,2,27,9,William and Mary,"1,340.00","17,808.00",4,1,3,"57,316.00",5,7,2,2,10,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3,3
0,12,0,0.48,0,36,2,20,16,16,16,16,16,0,6,8,8,4,6,,5,2,2,27,9,William and Mary,"1,340.00","17,808.00",4,1,3,"57,316.00",5,7,2,2,10,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3,3
0,2,0,0.4,0,29,2,30,15,15,20,10,10,0,6,8,7,8,7,7,7,5,2,27,9,William and Mary,"1,340.00","17,808.00",4,1,3,"57,316.00",5,7,2,2,10,8,10,9,8,9,10,1,5,10,7,10,10,8,10,9,3,3
1,6,0,0.03,1,30,4,20,20,35,5,10,10,0,4,9,9,6,8,6,9,6,2,27,9,Taiwan University,,,4,7,3,0,1,7,2,2,7,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7,7
1,5,0,0.44,0,30,2,10,18,20,16,16,20,0,4,10,9,6,6,,7,4,2,27,9,Taiwan University,,,4,7,3,0,1,7,2,2,7,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7,7
1,12,0,0.01,0,28,2,15,20,35,15,5,10,0,5,5,6,3,3,4,3,1,2,27,9,Taiwan University,,,4,7,3,0,1,7,2,2,7,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7,7
1,11,1,0.38,0,21,2,25,25,15,15,10,10,1,5,10,8,7,8,8,6,8,2,27,9,Taiwan University,,,4,7,3,0,1,7,2,2,7,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7,7
1,14,0,0.31,0,22,2,10,30,20,10,15,15,0,6,8,8,6,8,6,6,6,2,27,9,Taiwan University,,,4,7,3,0,1,7,2,2,7,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7,7
1,4,0,0.03,1,24,4,10,40,10,20,10,10,0,8,9,10,10,10,5,9,8,2,27,9,Taiwan University,,,4,7,3,0,1,7,2,2,7,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7,7
1,7,0,0.24,0,35,2,15,20,25,15,15,10,0,6,10,10,9,10,8,7,10,1,27,9,Taiwan University,,,4,7,3,0,1,7,2,2,7,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7,7
1,3,0,0.31,0,34,2,20,20,20,20,10,10,0,5,6,8,2,9,2,5,5,2,27,9,Taiwan University,,,4,7,3,0,1,7,2,2,7,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7,7
1,13,0,-0.23,0,21,2,50,5,20,10,5,10,0,5,10,10,,10,5,5,7,2,27,9,Taiwan University,,,4,7,3,0,1,7,2,2,7,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7,7
1,2,0,0.43,0,33,2,20,25,25,10,15,5,0,4,6,7,5,8,6,6,8,2,27,9,Taiwan University,,,4,7,3,0,1,7,2,2,7,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7,7
1,8,0,0.11,0,28,2,5,20,25,25,15,10,0,2,8,9,1,8,0,5,2,2,27,9,Taiwan University,,,4,7,3,0,1,7,2,2,7,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7,7
1,1,0,0.19,1,29,4,10,47,16,12,3,12,0,5,8,8,7,7,6,7,8,1,27,9,Taiwan University,,,4,7,3,0,1,7,2,2,7,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7,7
1,9,0,0.39,1,22,4,16,20,19,16,18,11,0,9,9,9,9,8,9,8,5,1,27,9,Taiwan University,,,4,7,3,0,1,7,2,2,7,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7,7
1,10,0,0.4,1,27,4,10,20,20,15,20,15,0,3,6,7,5,5,4,6,5,2,27,9,Taiwan University,,,4,7,3,0,1,7,2,2,7,7,7,8,8,8,8,7,3,7,9,8,9,7,8,7,7,7
1,9,0,0.46,0,30,4,20,20,35,5,10,10,0,7,9,8,9,7,7,7,3,2,32,9,SUNY Albany,"1,185.00","9,620.00",2,5,9,"30,587.00",3,3,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7
1,8,0,0.21,1,30,2,10,18,20,16,16,20,1,6,8,,9,,,6,6,2,32,9,SUNY Albany,"1,185.00","9,620.00",2,5,9,"30,587.00",3,3,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7
1,1,0,0.53,1,28,2,15,20,35,15,5,10,0,7,8,9,3,5,5,6,1,2,32,9,SUNY Albany,"1,185.00","9,620.00",2,5,9,"30,587.00",3,3,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7
1,14,0,0.53,1,21,2,25,25,15,15,10,10,1,7,8,8,8,8,8,7,9,2,32,9,SUNY Albany,"1,185.00","9,620.00",2,5,9,"30,587.00",3,3,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7
1,3,0,0.65,1,22,2,10,30,20,10,15,15,1,7,9,9,6,7,5,8,7,2,32,9,SUNY Albany,"1,185.00","9,620.00",2,5,9,"30,587.00",3,3,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7
1,7,0,0.76,0,24,4,10,40,10,20,10,10,0,7,8,8,7,7,7,7,5,2,32,9,SUNY Albany,"1,185.00","9,620.00",2,5,9,"30,587.00",3,3,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7
1,10,0,0.73,1,35,2,15,20,25,15,15,10,1,10,10,10,10,9,9,10,9,2,32,9,SUNY Albany,"1,185.00","9,620.00",2,5,9,"30,587.00",3,3,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7
1,6,1,0.65,1,34,2,20,20,20,20,10,10,1,6,7,10,5,10,6,6,5,2,32,9,SUNY Albany,"1,185.00","9,620.00",2,5,9,"30,587.00",3,3,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7
1,2,0,-0.3,1,21,2,50,5,20,10,5,10,0,4,9,8,4,8,,4,4,2,32,9,SUNY Albany,"1,185.00","9,620.00",2,5,9,"30,587.00",3,3,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7
1,5,0,0.59,1,33,2,20,25,25,10,15,5,0,7,8,8,8,8,7,7,8,2,32,9,SUNY Albany,"1,185.00","9,620.00",2,5,9,"30,587.00",3,3,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7
1,11,0,0.36,1,28,2,5,20,25,25,15,10,0,6,7,8,8,7,4,5,5,2,32,9,SUNY Albany,"1,185.00","9,620.00",2,5,9,"30,587.00",3,3,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7
1,4,1,0.46,0,29,4,10,47,16,12,3,12,1,7,9,9,8,2,7,8,8,2,32,9,SUNY Albany,"1,185.00","9,620.00",2,5,9,"30,587.00",3,3,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7
1,12,0,-0.22,0,22,4,16,20,19,16,18,11,1,8,9,8,9,8,6,8,6,2,32,9,SUNY Albany,"1,185.00","9,620.00",2,5,9,"30,587.00",3,3,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7
1,13,0,0.34,0,27,4,10,20,20,15,20,15,0,4,7,6,7,5,5,6,3,2,32,9,SUNY Albany,"1,185.00","9,620.00",2,5,9,"30,587.00",3,3,2,2,6,4,4,9,8,10,8,5,7,9,6,8,9,8,10,4,4,7
1,2,0,0.21,0,30,4,20,20,35,5,10,10,0,5,6,5,5,5,3,4,2,2,25,5,UPenn,"1,400.00","26,630.00",2,7,8,"55,080.00",1,3,1,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6
1,1,0,0.16,1,30,2,10,18,20,16,16,20,1,6,9,10,5,5,,6,7,2,25,5,UPenn,"1,400.00","26,630.00",2,7,8,"55,080.00",1,3,1,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6
1,8,0,0.55,1,28,2,15,20,35,15,5,10,0,6,5,5,3,1,3,2,1,2,25,5,UPenn,"1,400.00","26,630.00",2,7,8,"55,080.00",1,3,1,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6
